rating,waktu,text_clean,text_preprocessed
5,2022-06-20 15:05:36,mudah banget pake aplikasi ini dirumah pake kwh meter prabayar tiba mati lampu jam  malam karna token habis untung ada aplikasi pln mobile ini jadi mudah untuk beli tokennya prosesnya pun cepat terimakasih pln,"['mudah', 'banget', 'pake', 'aplikasi', 'rumah', 'pake', 'kwh', 'meter', 'prabayar', 'mati', 'lampu', 'jam', 'malam', 'karna', 'token', 'habis', 'untung', 'aplikasi', 'pln', 'mobile', 'mudah', 'beli', 'tokennya', 'proses', 'cepat', 'terimakasih', 'pln']"
5,2022-06-20 14:32:19,aplikasi yg lengkap banyak fitur gak perlu lg repot ke kantor pln bisa diakses dr mana aja trrima kasih pln,"['aplikasi', 'yg', 'lengkap', 'fitur', 'gak', 'lg', 'repot', 'kantor', 'pln', 'akses', 'dr', 'aja', 'trrima', 'kasih', 'pln']"
5,2022-06-20 13:11:00,merasa sangat terbantu dengan aplikasi ini terutama pengaduan gangguan lebih mudah dan proses lebih cepat pun demikian dengan layanan lainnya semua terintegrasi lebih simpel dan transparan info yang didapat,"['bantu', 'aplikasi', 'adu', 'ganggu', 'mudah', 'proses', 'cepat', 'layan', 'integrasi', 'simpel', 'transparan', 'info']"
3,2022-06-20 12:51:44,saya menunggu respon saat live chat dengan cs nya lama begitu saya keluar sebentar dan masuk lagi ternyata live chat sudah diputus otomatis karena saya tidak ada respon selama  menit dan tertera mereka membalas disaat yang sama dengan balasan saya sebelumnya padahal saya sudah menunggu selama  menit tapi belum ada balasan dan balasanbalasan cs sebelumnya juga lama,"['tunggu', 'respon', 'live', 'chat', 'cs', 'nya', 'sebentar', 'masuk', 'live', 'chat', 'putus', 'otomatis', 'respon', 'menit', 'tera', 'balas', 'saat', 'balas', 'tunggu', 'menit', 'balas', 'balasanbalasan', 'cs']"
3,2022-06-20 11:23:14,sudah bgus tapi untuk riwayat penggunaannya detail transaksi kurang detail harus nya di masukkan brpa harga kwh agar lebih detail lgi,"['bgus', 'riwayat', 'guna', 'detail', 'transaksi', 'detail', 'nya', 'masuk', 'brpa', 'harga', 'kwh', 'detail', 'lgi']"
5,2022-06-20 10:13:58,saya kasih bintang  karena pelayanannya sangat cepat dan teratasi jarang ada laporan saya yang tidak digubris bahkan bisa dibilang hampir tidak pernah best lah aplikasi pln mobile,"['kasih', 'bintang', 'layan', 'cepat', 'atas', 'jarang', 'lapor', 'gubris', 'bilang', 'best', 'aplikasi', 'pln', 'mobile']"
4,2022-06-20 09:57:22,sangat sangat tidak membantu ketika sednag membutuhkan bantuan aplikasi malah bikin ribet berkali kali cobq ikuti intruksi ketika sudah ambil foto untuk bukti malah ke beranda terus,"['bantu', 'sednag', 'butuh', 'bantu', 'aplikasi', 'bikin', 'ribet', 'kali', 'kali', 'cobq', 'ikut', 'intruksi', 'ambil', 'foto', 'bukti', 'beranda']"
5,2022-06-20 09:28:06,ni aplikasi pencuri uang rakyat masa beli token listrik udah terpotong duitnya di aplikasi ini statusnya masih menunggu pembayaran sedangkan saldo sya udh kepotong token gak di kirim uang saya hilang kemana nih mau ngadu sama siapa kali kayak gini tolong yaa di uruss tu permasalahan ini bukan sekali dua x,"['ni', 'aplikasi', 'curi', 'uang', 'rakyat', 'beli', 'token', 'listrik', 'udah', 'potong', 'duit', 'aplikasi', 'status', 'tunggu', 'bayar', 'saldo', 'sya', 'udh', 'potong', 'token', 'gak', 'kirim', 'uang', 'hilang', 'mana', 'nih', 'ngadu', 'kali', 'kayak', 'gin', 'tolong', 'yaa', 'uruss', 'tu', 'masalah', 'x']"
3,2022-06-20 09:11:37,udah pembayaran via va status tetep menunggu pembayaranchat via apps ga ada respon pas balik lagi malah nyalahin ga ada respon haduhujung nya ya nlpon lagi ke perbaiki lah masa tarif aja mau naik pelayanan masih ky gini,"['udah', 'bayar', 'via', 'va', 'status', 'tetep', 'tunggu', 'pembayaranchat', 'via', 'apps', 'ga', 'respon', 'pas', 'nyalahin', 'ga', 'respon', 'haduhujung', 'nya', 'ya', 'nlpon', 'baik', 'tarif', 'aja', 'layan', 'ky', 'gin']"
5,2022-06-20 08:58:41,aplikasinya sangat mudah membantu sekali setiap ada keperluan dg pln mulai dr pb pd pengaduan tinggal klik saja gampang banget dan fast respon,"['aplikasi', 'mudah', 'bantu', 'perlu', 'dg', 'pln', 'dr', 'pb', 'pd', 'adu', 'tinggal', 'klik', 'gampang', 'banget', 'fast', 'respon']"
5,2022-06-20 08:36:31,aplikasi mudah dan cepat serta ekonomis semoga kecepatan pelayanan di lapangan dapat terus termaintain good job,"['aplikasi', 'mudah', 'cepat', 'ekonomis', 'moga', 'cepat', 'layan', 'lapang', 'termaintain', 'good', 'job']"
4,2022-06-20 06:51:38,tiap isi id pelanggan di bagian pengaduan selalu ga bisa dicoba berkali kali pun ttp ga ada perubahan kaya belum diisi data giliran salah ketik disuruh isi yang bener aneh,"['isi', 'id', 'langgan', 'adu', 'ga', 'coba', 'kali', 'kali', 'ttp', 'ga', 'ubah', 'kaya', 'isi', 'data', 'gilir', 'salah', 'ketik', 'suruh', 'isi', 'bener', 'aneh']"
5,2022-06-19 20:46:17,krn tidak bisa kirim ulasan d appyjd sy tulis d sini terima ksh bnyk kpd petugas pln atas tanggapan pengaduanyrespony sangat cepat,"['krn', 'kirim', 'ulas', 'd', 'appyjd', 'sy', 'tulis', 'd', 'terima', 'ksh', 'bnyk', 'kpd', 'tugas', 'pln', 'tanggap', 'pengaduanyrespony', 'cepat']"
2,2022-06-19 17:40:51,saya rasakan aplikasi sekarang mh ribet kalau daftar penyambungan baru mesti masukin nid sedangkan kita masyarakat biasa ga tau nid dan ujung ujung nya kita ga bisa daftar kalau aplikasi dulu daftar terus bayar via atm beres tinggal nunggukwh sekarang mah ribeet,"['rasa', 'aplikasi', 'mh', 'ribet', 'daftar', 'sambung', 'mesti', 'masukin', 'nid', 'masyarakat', 'ga', 'tau', 'nid', 'ujung', 'ujung', 'nya', 'ga', 'daftar', 'aplikasi', 'daftar', 'bayar', 'via', 'atm', 'beres', 'tinggal', 'nunggukwh', 'mah', 'ribeet']"
4,2022-06-19 15:47:24,selamat sore min beserta kru lainnya dan segenap manajemen semoga selalu dalam keadaan sehat lahir batin maaf sedikit saran kalau bisa appnya bisa seperti app telpon yang tercantum sisa pulsavoucher listrik jika sudah terhubung dgn nomer meteran dan voucher bisa otomatis terisi jika sudah dibeli tidak lagi di input manual untuk sementara sekian dulu dari saya terimakasih salam hormat dan sehat selalu,"['selamat', 'sore', 'min', 'serta', 'kru', 'segenap', 'manajemen', 'moga', 'sehat', 'lahir', 'batin', 'maaf', 'saran', 'appnya', 'app', 'telpon', 'cantum', 'sisa', 'pulsavoucher', 'listrik', 'hubung', 'dgn', 'nomer', 'meter', 'voucher', 'otomatis', 'isi', 'beli', 'input', 'manual', 'sekian', 'terimakasih', 'salam', 'hormat', 'sehat']"
5,2022-06-19 11:15:25,bisa tahu info update kalau ada pemadaman gangguan dan sekarang kalau mau bayar tagihan jadi mudah banget dan ada fitur monitoring tagihan juga jujur terbantu sih terima kasih pln terus berinovasi dan semakin memberikan pelayanan terbaik untuk pelanggan,"['info', 'update', 'madam', 'ganggu', 'bayar', 'tagih', 'mudah', 'banget', 'fitur', 'monitoring', 'tagih', 'jujur', 'bantu', 'sih', 'terima', 'kasih', 'pln', 'inovasi', 'layan', 'baik', 'langgan']"
5,2022-06-19 10:40:32,segalanya jadi gampang dengan aplikasi mau tambah daya maupun pasang baru jadi mudah bahkan pembelian token bisa juga di aplikasi pelayanan gangguan juga cepat respon dan recoverynya terima kasih pln,"['gampang', 'aplikasi', 'daya', 'pasang', 'mudah', 'beli', 'token', 'aplikasi', 'layan', 'ganggu', 'cepat', 'respon', 'recoverynya', 'terima', 'kasih', 'pln']"
5,2022-06-19 09:52:05,sangat memudahkan pengaduan di aplikasi pln mobile apalagi dengan versi terbaru dimana sudah ada zona waktu pengaduan dan bisa memberikan pembatalan dengan alasan guna tidak ada laporan yang berulang,"['mudah', 'adu', 'aplikasi', 'pln', 'mobile', 'versi', 'baru', 'mana', 'zona', 'adu', 'batal', 'alas', 'lapor', 'ulang']"
5,2022-06-19 09:50:06,aplikasi terbaru lebih user friendly dan sangat membantu dalam hal laporan pengaduan yg lebih fast respon serta kemudahan bertransaksi untuk pembayaran listrik dan iconnetmantap pln terus update fitur terbaru,"['aplikasi', 'baru', 'user', 'friendly', 'bantu', 'lapor', 'adu', 'yg', 'fast', 'respon', 'mudah', 'transaksi', 'bayar', 'listrik', 'iconnetmantap', 'pln', 'update', 'fitur', 'baru']"
5,2022-06-19 09:16:31,aplikasi macam apa ini masa sekali lapor cepet tanggap tiap info gangguan selalu ada jd kita g panik info tagihan selalu ada bisa baca meter sendiri keluhan gangguan mudah dasar aplikasi bagus bener bener berguna,"['aplikasi', 'lapor', 'cepet', 'tanggap', 'info', 'ganggu', 'jd', 'g', 'panik', 'info', 'tagih', 'baca', 'meter', 'keluh', 'ganggu', 'mudah', 'dasar', 'aplikasi', 'bagus', 'bener', 'bener', 'guna']"
1,2022-06-19 07:59:15,pusatnya cepetorang lapangannya yg bikin jelek app inimasak tiap lapor selalu di telponcuma ngasih penjelasan tanpa ada orang yg datang ke lokasimaaf pak di tunggu ajatiba app nya ngasih info sudah di tanganipadahal belum di tangani sama sekali,"['pusat', 'cepetorang', 'lapang', 'yg', 'bikin', 'jelek', 'app', 'inimasak', 'lapor', 'telponcuma', 'ngasih', 'jelas', 'orang', 'yg', 'lokasimaaf', 'tunggu', 'ajatiba', 'app', 'nya', 'ngasih', 'info', 'tanganipadahal', 'tangan']"
5,2022-06-19 07:24:14,aplikasi sangat bagus mempermuda pelanggan mendapatkan informasi seputaran pln dan terkusus buat saya pelanggan paskabayar saya bisa mengirim atau mencatat sendiri pemakaian bulanan melalui fitur catat meter setiap tanggal  sampai  di akhir bulan juga saya bisa melihat langsung estimasi tagihan yg akan keluar di bulan depan,"['aplikasi', 'bagus', 'muda', 'langgan', 'informasi', 'putar', 'pln', 'sus', 'langgan', 'paskabayar', 'kirim', 'catat', 'pakai', 'bulan', 'fitur', 'catat', 'meter', 'tanggal', 'langsung', 'estimasi', 'tagih', 'yg']"
1,2022-06-19 05:42:35,maaf untuk sementara saya berikan bintang satu sebab menu mengajukan permohonan pasang baru sekarang makin ribet saya terkendala saat verifikasi nidi yang pada akhirnya harus kekantor juga untuk mengurus nidi tolong diperbaiki kemudahannya agar kami tidak mesti ribet datang kekantor kalau bisa manfaatkan aplikasi hanya satu klik bisa dimana saja agar kami merasakan kemudahan yang diberikan terima kasih,"['maaf', 'bintang', 'menu', 'aju', 'mohon', 'pasang', 'ribet', 'kendala', 'verifikasi', 'nidi', 'kantor', 'urus', 'nidi', 'tolong', 'baik', 'mudah', 'mesti', 'ribet', 'kantor', 'manfaat', 'aplikasi', 'klik', 'mana', 'rasa', 'mudah', 'terima', 'kasih']"
5,2022-06-19 05:36:14,sangat membantu dan bermanfaat saya juga jd bisa punya usaha dg cara berjualan pulsa listrik dan pelunasan reklis  saya lagi coba market place di pln mobile lho buat ngembangin usaha ayooo gabung juga,"['bantu', 'manfaat', 'jd', 'usaha', 'dg', 'jual', 'pulsa', 'listrik', 'lunas', 'reklis', 'coba', 'market', 'place', 'pln', 'mobile', 'lho', 'ngembangin', 'usaha', 'ayooo', 'gabung']"
5,2022-06-18 23:34:43,aplikasinya bagus saya tidak perlu repot lagi ke kantor pln saat terjadi gangguan listrik dirumah beli token tanpa biaya admin bank pokoknya bagus deh semua dalam genggaman,"['aplikasi', 'bagus', 'repot', 'kantor', 'pln', 'ganggu', 'listrik', 'rumah', 'beli', 'token', 'biaya', 'admin', 'bank', 'pokok', 'bagus', 'deh', 'genggam']"
5,2022-06-18 22:43:27,aplikasinya sangat membantu tiap kali di input tokennya gagal terus padahal udah bener nomor tokennya baru aja di minta pengaduan gak cukup  jam langsung di respon akhirnya bisa di input token yg di beli tadi pln mobile memang josss,"['aplikasi', 'bantu', 'kali', 'input', 'tokennya', 'gagal', 'udah', 'bener', 'nomor', 'tokennya', 'aja', 'adu', 'gak', 'jam', 'langsung', 'respon', 'input', 'token', 'yg', 'beli', 'pln', 'mobile', 'josss']"
5,2022-06-18 22:30:52,aplikasinya sangat membantu tidak perlu lagi telpon ke cc atau datang kekantor pln langsung cukup dengan pln mobile dimana dan kapan saja pasang baru ubah daya cek tagihan listrik bahkan lapor keluhan gangguan semua bisa dilakukan dari aplikasi ini,"['aplikasi', 'bantu', 'telpon', 'cc', 'kantor', 'pln', 'langsung', 'pln', 'mobile', 'mana', 'pasang', 'ubah', 'daya', 'cek', 'tagih', 'listrik', 'lapor', 'keluh', 'ganggu', 'aplikasi']"
1,2022-06-18 22:09:20,tdk membantumau ajukan pengaduan tdk jls sdh plih permaslhnnya di klik itu malah yg mncul ksongsmua org bsa klik masukkan id sdngkn sy dan suami sy hanya trtlis ksong dan ga bsa di klik sma sx buat menulis kata kan jd bingung ga jlsssss,"['tdk', 'membantumau', 'aju', 'adu', 'tdk', 'jls', 'sdh', 'plih', 'permaslhnnya', 'klik', 'yg', 'mncul', 'ksongsmua', 'org', 'bsa', 'klik', 'masuk', 'id', 'sdngkn', 'sy', 'suami', 'sy', 'trtlis', 'ksong', 'ga', 'bsa', 'klik', 'sma', 'sx', 'tulis', 'jd', 'bingung', 'ga', 'jlsssss']"
2,2022-06-18 21:33:25,untuk iconnet kok belum sampai ke tempat saya ya kak  padahal sudah dari awal muncul iconnet sudah daftar tapi belum tercover terus,"['iconnet', 'ya', 'kak', 'muncul', 'iconnet', 'daftar', 'tercover']"
5,2022-06-18 18:26:07,bener membantu bgt deh kl ada gangguan listrik malem bisa bgt pake fitur pengaduan  enaknya bisa tracking petugas udh sampe mana terus bisa bgt daftar tambah daya promo lewat aplikasi,"['bener', 'bantu', 'bgt', 'deh', 'kl', 'ganggu', 'listrik', 'malem', 'bgt', 'pake', 'fitur', 'adu', 'enak', 'tracking', 'tugas', 'udh', 'sampe', 'bgt', 'daftar', 'daya', 'promo', 'aplikasi']"
5,2022-06-18 18:25:00,aplikasi yg sangat membantu jika ada pengaduan cukup via aplikasi dan respon cepat beli token listrik lebih mudah,"['aplikasi', 'yg', 'bantu', 'adu', 'via', 'aplikasi', 'respon', 'cepat', 'beli', 'token', 'listrik', 'mudah']"
5,2022-06-18 17:23:17,terima kasih sudah membuat aplikasi keren inilanjut perbaikan secara kecepatan koneksi antar fitur lebih ditingkatkan lagi dalam tracking petugas yantek,"['terima', 'kasih', 'aplikasi', 'keren', 'inilanjut', 'baik', 'cepat', 'koneksi', 'fitur', 'tingkat', 'tracking', 'tugas', 'yantek']"
4,2022-06-18 16:53:48,sangat membantu si menurut saya soalnya setiap kali di tempat saya mati listrik penangananya lambat jdi harus punya inisiatif sendiri,"['bantu', 'si', 'kali', 'mati', 'listrik', 'penangananya', 'lambat', 'jdi', 'inisiatif']"
5,2022-06-18 16:39:52,dengan adanya aplikasi pln mobile kami selaku pelanggan merasa terbantukan karena jika ada gangguan dan keluhan kami bisa langsung menyampikan melalui aplikasi ini dan sangat cepat di respon oleh petugas krennnnnnnn,"['aplikasi', 'pln', 'mobile', 'langgan', 'bantu', 'ganggu', 'keluh', 'langsung', 'menyampikan', 'aplikasi', 'cepat', 'respon', 'tugas', 'krennnnnnnn']"
5,2022-06-18 16:13:51,sangat bermanfaat untuk kenyamanan pelayanan listrik pln terbaik semakin mudah pakai pln mobile edit  versi terbaru semakin canggih keren,"['manfaat', 'nyaman', 'layan', 'listrik', 'pln', 'baik', 'mudah', 'pakai', 'pln', 'mobile', 'edit', 'versi', 'baru', 'canggih', 'keren']"
5,2022-06-18 15:06:45,semakin canggih aplikasinya mohon ditambahkan fitur pengecekan history pembayaranpembelian pulsa,"['canggih', 'aplikasi', 'mohon', 'fitur', 'kece', 'history', 'pembayaranpembelian', 'pulsa']"
5,2022-06-18 15:00:19,sangat bermanfaat sekali mulai dr pmbayaran smpai adanya notifikasi jika ada pemadamanmohon untuk selalu mengupgrade informasi sputar layanan pln sehingga pelanggan akan merasa puas juga untuk selalu mningkatkan profesionalisme sdm,"['manfaat', 'dr', 'pmbayaran', 'smpai', 'notifikasi', 'pemadamanmohon', 'mengupgrade', 'informasi', 'sputar', 'layan', 'pln', 'langgan', 'puas', 'mningkatkan', 'profesionalisme', 'sdm']"
1,2022-06-18 14:49:00,transaksi berhasil saldo rekening udah berkurang tapi tagihan masih ada mana bentar lagi tgl  klo ngga segera ditangani bakal kena denda nih brengsek dasar lemot ngerefresh mulu ya ilanglah transaksinya,"['transaksi', 'hasil', 'saldo', 'rekening', 'udah', 'kurang', 'tagih', 'bentar', 'tgl', 'klo', 'ngga', 'tangan', 'kena', 'denda', 'nih', 'brengsek', 'dasar', 'lot', 'ngerefresh', 'mulu', 'ya', 'ilanglah', 'transaksi']"
5,2022-06-18 13:51:47,aplikasi yang sangat membantu banget di satu aplikasi lengkap semua buat pengaduan dan layanan lainnya terimakasih pln,"['aplikasi', 'bantu', 'banget', 'aplikasi', 'lengkap', 'adu', 'layan', 'terimakasih', 'pln']"
5,2022-06-18 13:11:48,pelayanan dan responnya sangat cepat sekalidiluar dugaan sayapetugasnya sangat ramah dan kompetenterima kasih plnsemoga selalu terus memberikan pelayanan yg terbaik,"['layan', 'responnya', 'cepat', 'sekalidiluar', 'duga', 'sayapetugasnya', 'ramah', 'kompetenterima', 'kasih', 'plnsemoga', 'layan', 'yg', 'baik']"
1,2022-06-18 12:58:50,saya mau tanyaknp setelah saya bayar tagihan lewat pln mobile dan suksestp ketika mencoba membayar lagi lewat indomaretalfa mart masih saja bisa dibayar dan keterangan di sana memang blm terbayarjd saya bayar doubletolong penjelasannya,"['tanyaknp', 'bayar', 'tagih', 'pln', 'mobile', 'suksestp', 'coba', 'bayar', 'indomaretalfa', 'mart', 'bayar', 'terang', 'blm', 'terbayarjd', 'bayar', 'doubletolong', 'jelas']"
5,2022-06-18 12:38:29,fitur lengkap tampilan luar biasa dan mengerti oleh masyarakat dalam mengunakan aplikasi terimah pln semua dalam satu genggaman,"['fitur', 'lengkap', 'tampil', 'erti', 'masyarakat', 'mengunakan', 'aplikasi', 'terimah', 'pln', 'genggam']"
2,2022-06-18 10:42:35,saya kasi bintang  aja soalnya kurang puas kalo untuk pasang baru dan tambah daya oke tapi untuk perubahan tarif kok gak bisa gimana sih katanya untuk mempermudah kok gak komplit,"['kasi', 'bintang', 'aja', 'puas', 'kalo', 'pasang', 'daya', 'oke', 'ubah', 'tarif', 'gak', 'gimana', 'sih', 'mudah', 'gak', 'komplit']"
5,2022-06-18 10:40:39,aplikasi yang sangat bagus sangat cocok untuk pengguna listrik pln disini kita bisa mengubah daya dengan mudah terdapat simulasi biaya bahkan yang lebih menarik terdapat fitur pln megazine yang menambah dapat wawasan pengguna,"['aplikasi', 'bagus', 'cocok', 'guna', 'listrik', 'pln', 'ubah', 'daya', 'mudah', 'simulasi', 'biaya', 'tarik', 'fitur', 'pln', 'megazine', 'tambah', 'wawas', 'guna']"
5,2022-06-18 10:31:18,alhamdulillah pelayanan untuk keluhan gagal masukin pulsa dan ada tulisan periksa sangar cepat direspon terima kasih pln semoga semakin maju lagi,"['alhamdulillah', 'layan', 'keluh', 'gagal', 'masukin', 'pulsa', 'tulis', 'periksa', 'sangar', 'cepat', 'direspon', 'terima', 'kasih', 'pln', 'moga', 'maju']"
5,2022-06-18 09:55:00,aplikasi yang sanagat membantu ketika terjadi ganguan pada listrik kita bisa melapor melalui aplikasi ini dengan cepat dan tanggapannya juga cepat selain itu aplikasi banyak sekali fiturnya dan bisa untuk pembelian pulsa juga,"['aplikasi', 'sanagat', 'bantu', 'ganguan', 'listrik', 'lapor', 'aplikasi', 'cepat', 'tanggap', 'cepat', 'aplikasi', 'fiturnya', 'beli', 'pulsa']"
2,2022-06-18 07:06:56,tolong dong ini wifi saya kok jalan internetnya udh  hari begini dan status di apk kenapa belum bayar padahal saya sudah bayar tolong dong adminnya yg fast respon,"['tolong', 'wifi', 'jalan', 'internetnya', 'udh', 'status', 'apk', 'bayar', 'bayar', 'tolong', 'adminnya', 'yg', 'fast', 'respon']"
5,2022-06-18 01:35:50,aplikasi nya membantu sekali untuk kebutuhan pelistrikan  kalo ada gangguan langsung ada notifnya beli token listrik pake va mandiri jg tanpa by admin cuma emang kadang suka lama muncul token nya kalo signal pas lagi dikit oya untuk proses verifikasi akun nya tolong dipercepat lagi ya waktunya,"['aplikasi', 'nya', 'bantu', 'butuh', 'listrik', 'kalo', 'ganggu', 'langsung', 'notifnya', 'beli', 'token', 'listrik', 'pake', 'va', 'mandiri', 'jg', 'by', 'admin', 'emang', 'kadang', 'suka', 'muncul', 'token', 'nya', 'kalo', 'signal', 'pas', 'dikit', 'oya', 'proses', 'verifikasi', 'akun', 'nya', 'tolong', 'cepat', 'ya']"
5,2022-06-17 20:26:05,sangat membantu semua yang diperlukan ada dipln mobile menggunakan aplikasi ini memudahkan saya tidak perlu kekantor namun semua dengan mudah teratasii terimakasih pln,"['bantu', 'dipln', 'mobile', 'aplikasi', 'mudah', 'kantor', 'mudah', 'teratasii', 'terimakasih', 'pln']"
